index,Name,Location,Year,Fuel_Type,Transmission,Owner_Type,Seats,Price,age,KM_Driven,make,mileage_new,engine_new,power_new
4965,Tata Nano STD SE,Jaipur,2012,Petrol,Manual,Second,4,0.53,7,80,tata,25.4,624,37.5
4966,Toyota Innova 2.5 VX (Diesel) 8 Seater,Mumbai,2014,Diesel,Manual,First,8,12.5,5,87,toyota,12.99,2494,100
4967,Honda Brio S Option MT,Mumbai,2012,Petrol,Manual,First,5,2.75,7,25,honda,18.4,1198,86.8
4968,Tata Tiago AMT 1.2 Revotron XZA,Pune,2018,Petrol,Automatic,First,5,5,1,2,tata,23.84,1199,83.83
4971,Toyota Corolla Altis D-4D GL,Mumbai,2014,Diesel,Manual,First,5,10.75,5,74,toyota,21.43,1364,87.2
4974,Maruti Swift Dzire VDI Optional,Kolkata,2015,Diesel,Manual,First,5,4.7,4,36,maruti,26.59,1248,74
4975,Maruti Ciaz ZXi,Coimbatore,2016,Petrol,Manual,First,5,7.11,3,41,maruti,20.73,1373,91.1
4976,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,Diesel,Manual,First,5,6.25,5,93,ford,22.7,1498,89.84
4977,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,Petrol,Manual,First,5,2.2,8,81,maruti,20.92,998,67.1
4978,Honda Amaze V CVT Petrol,Kochi,2019,Petrol,Automatic,First,5,8.86,0,25,honda,19,1199,88.76
4980,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,Diesel,Manual,First,7,7.57,2,56,mahindra,18.49,1493,100
4981,Honda Jazz VX,Chennai,2017,Petrol,Manual,First,5,7.9,2,8,honda,18.2,1199,88.7
4982,Maruti Swift VXI BSIII W/ ABS,Kochi,2018,Petrol,Manual,First,5,5.65,1,14,maruti,16.1,1298,88.2
4983,Volkswagen Polo Petrol Highline 1.2L,Delhi,2013,Petrol,Manual,First,5,3.25,6,65,volkswagen,16.47,1198,73.9
4985,Chevrolet Beat LS,Coimbatore,2011,Petrol,Manual,First,5,3.21,8,64,chevrolet,18.6,1199,79.4
4986,Honda Amaze VX i-DTEC,Kolkata,2013,Diesel,Manual,First,5,3.9,6,38,honda,25.8,1498,98.6
4990,Maruti Swift Dzire VDI,Pune,2015,Diesel,Manual,First,5,3.6,4,131,maruti,26.59,1248,74
4991,Maruti Swift Dzire VDI,Kolkata,2015,Diesel,Manual,First,5,5.5,4,43,maruti,26.59,1248,74
4998,Volkswagen Polo 1.5 TDI Comfortline,Jaipur,2015,Diesel,Manual,First,5,4.91,4,66,volkswagen,20.14,1498,88
4999,Honda Jazz S,Kolkata,2010,Petrol,Manual,First,5,2,9,45,honda,16,1198,90
5000,Toyota Etios Liva GD SP,Hyderabad,2015,Diesel,Manual,First,5,5.3,4,69,toyota,23.59,1364,67.06
5003,Hyundai i20 1.2 Magna,Mumbai,2010,Petrol,Manual,First,5,2.75,9,57,hyundai,18.5,1197,80
5005,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2011,Diesel,Manual,First,5,3.75,8,52,ford,17.8,1399,68
5007,Maruti Swift VDI BSIV,Chennai,2013,Diesel,Manual,First,5,4.35,6,87,maruti,25.2,1248,74
5008,Hyundai Grand i10 CRDi SportZ Edition,Delhi,2014,Diesel,Manual,First,5,3.25,5,58,hyundai,24,1120,70
5010,Volkswagen Ameo 1.2 MPI Highline 16 Alloy,Mumbai,2016,Petrol,Manual,First,5,5.5,3,16,volkswagen,17,1198,74
5012,Maruti Baleno Alpha 1.3,Kochi,2018,Diesel,Manual,First,5,7.48,1,42,maruti,27.39,1248,74
5013,Hyundai Grand i10 CRDi Sportz,Jaipur,2016,Diesel,Manual,First,5,5.5,3,57,hyundai,24,1120,70
5014,Maruti Swift Dzire VDi,Jaipur,2011,Diesel,Manual,First,5,3.5,8,110,maruti,19.3,1248,73.9
5018,Honda Jazz VX Diesel,Hyderabad,2017,Diesel,Manual,First,5,8.4,2,17,honda,27.3,1498,98.6
5019,Maruti Vitara Brezza LDi Option,Pune,2016,Diesel,Manual,First,5,7.25,3,31,maruti,24.3,1248,88.5
5020,Maruti Swift Dzire VDI,Kolkata,2014,Diesel,Manual,First,5,4.25,5,42,maruti,23.4,1248,74
5023,Maruti Alto 800 LXI,Hyderabad,2013,Petrol,Manual,First,5,2.49,6,30,maruti,22.74,796,47.3
5024,Volkswagen Polo Petrol Highline 1.2L,Pune,2011,Petrol,Manual,Second,5,3,8,65,volkswagen,16.47,1198,73.9
5025,Honda City i DTEC SV,Delhi,2015,Diesel,Manual,First,5,5.95,4,65,honda,26,1498,98.6
5026,Maruti Swift Dzire LDI,Delhi,2013,Diesel,Manual,First,5,2.69,6,72,maruti,23.4,1248,74
5029,Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,2016,Petrol,Manual,First,5,4.85,3,29,ford,18.16,1196,86.8
5030,Maruti Vitara Brezza LDi,Kochi,2018,Diesel,Manual,First,5,8.39,1,32,maruti,24.3,1248,88.5
5032,Hyundai i20 Active 1.4 SX,Hyderabad,2016,Diesel,Manual,First,5,6.95,3,62,hyundai,21.19,1396,88.73
5033,Mahindra Logan Petrol 1.4 GLE,Mumbai,2010,Petrol,Manual,First,5,1.5,9,93,mahindra,15.7,1390,75
5034,Honda City ZX GXi,Mumbai,2006,Petrol,Manual,First,5,1.55,13,44,honda,17.7,1497,78
5035,Ford Figo Petrol EXI,Bangalore,2010,Petrol,Manual,Second,5,2.75,9,78,ford,15.6,1196,70
5037,Hyundai i10 Sportz 1.2,Kolkata,2015,Petrol,Manual,First,5,2.85,4,18,hyundai,20.36,1197,78.9
5040,Maruti Versa DX2 BS II,Mumbai,2003,Petrol,Manual,Second,8,1.25,16,62,maruti,11.3,1298,83.1
5041,Maruti Swift Dzire ZDI,Kolkata,2017,Diesel,Manual,First,5,7.5,2,14,maruti,26.59,1248,74
5043,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2014,Petrol,Manual,First,5,4.3,5,44,volkswagen,16.47,1198,74
5047,Maruti Swift ZDi,Chennai,2012,Diesel,Manual,First,5,4.8,7,58,maruti,22.9,1248,74
5048,Skoda Fabia 1.2 MPI Classic,Pune,2008,Petrol,Manual,Second,5,1.65,11,61,skoda,17.5,1198,70
5050,Tata Nano Twist XT,Ahmedabad,2014,Petrol,Manual,Second,4,1,5,18,tata,25.4,624,37.5
5052,Maruti Celerio ZDi,Ahmedabad,2015,Diesel,Manual,First,5,3.6,4,42,maruti,27.62,793,47
5054,Maruti Celerio ZDi,Ahmedabad,2015,Diesel,Manual,First,5,3.6,4,42,maruti,27.62,793,47
5055,Hyundai EON Era Plus,Pune,2015,Petrol,Manual,First,5,3.05,4,30,hyundai,21.1,814,55.2
5056,Ford Fiesta Diesel Trend,Bangalore,2011,Diesel,Manual,Second,5,6,8,47,ford,23.5,1498,90
5057,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2013,Petrol,Manual,First,5,3.75,6,39,volkswagen,16.47,1198,74
5058,Volkswagen Polo 1.2 MPI Comfortline,Coimbatore,2016,Petrol,Manual,First,5,6.17,3,32,volkswagen,16.2,1199,74
5059,Maruti Vitara Brezza ZDi,Coimbatore,2017,Diesel,Manual,First,5,9.05,2,58,maruti,24.3,1248,88.5
5060,Honda Brio S MT,Coimbatore,2013,Petrol,Manual,First,5,4.05,6,67,honda,19.4,1198,86.8
5061,Maruti Swift Dzire VXi,Pune,2013,Petrol,Manual,First,5,4.25,6,55,maruti,17.5,1298,85.8
5062,Maruti Celerio LXI MT,Kolkata,2018,Petrol,Manual,First,5,3.75,1,30,maruti,23.1,998,67.04
5064,Ford Ecosport 1.5 DV5 MT Titanium,Kochi,2016,Diesel,Manual,First,5,8.24,3,31,ford,22.7,1498,89.84
5069,Volkswagen Polo 1.2 MPI Highline,Kochi,2015,Petrol,Manual,First,5,4.64,4,58,volkswagen,16.47,1198,74
5070,Hyundai i10 Magna AT,Kochi,2010,Petrol,Automatic,First,5,3.32,9,30,hyundai,19.2,1197,80
5071,Hyundai i10 Magna 1.2,Chennai,2012,Petrol,Manual,Second,5,2.78,7,55,hyundai,20.36,1197,78.9
5076,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2013,Diesel,Manual,First,5,3.25,6,45,volkswagen,22.07,1199,73.9
5078,Maruti Vitara Brezza ZDi,Coimbatore,2017,Diesel,Manual,First,5,9.88,2,21,maruti,24.3,1248,88.5
5079,Hyundai Elite i20 Asta Option,Coimbatore,2019,Petrol,Manual,First,5,8.78,0,21,hyundai,18.6,1197,81.86
5081,Nissan Sunny 2011-2014 Diesel XL,Kochi,2014,Diesel,Manual,First,5,5.98,5,51,nissan,21.64,1461,84.8
5085,Maruti Swift Dzire VDi,Kolkata,2009,Diesel,Manual,First,5,2.19,10,34,maruti,19.3,1248,73.9
5086,Maruti Dzire VDI,Hyderabad,2013,Diesel,Manual,First,5,5.5,6,68,maruti,28.4,1248,73.75
5087,Maruti Alto K10 VXI,Pune,2014,Petrol,Manual,First,5,2.1,5,17,maruti,24.07,998,67.1
5092,Maruti Swift VXI BSIV,Hyderabad,2014,Petrol,Manual,First,5,5.3,5,61,maruti,20.4,1197,81.8
5098,Maruti Alto 800 2016-2019 LXI,Delhi,2016,Petrol,Manual,First,5,2.65,3,35,maruti,24.7,796,47.3
5099,Maruti Alto K10 2010-2014 VXI,Coimbatore,2012,Petrol,Manual,First,5,2.81,7,65,maruti,20.92,998,67.1
5101,Maruti Swift VXi BSIV,Mumbai,2012,Petrol,Manual,First,5,3.3,7,61,maruti,16.1,1197,85
5102,Maruti Wagon R VXI,Kochi,2019,Petrol,Manual,First,5,5.34,0,31,maruti,22.5,998,67.04
5104,Honda Jazz S,Kochi,2010,Petrol,Manual,Second,5,2.69,9,82,honda,16,1198,90
5106,Maruti Ritz VXi,Coimbatore,2011,Petrol,Manual,First,5,4.06,8,50,maruti,18.5,1197,85.8
5109,Hyundai Grand i10 CRDi Magna,Delhi,2015,Diesel,Manual,First,5,3.96,4,63,hyundai,24,1120,70
5110,Hyundai Elite i20 Petrol Asta,Mumbai,2015,Petrol,Manual,First,5,5.6,4,28,hyundai,18.6,1197,81.86
5111,Tata Zest Quadrajet 1.3 75PS XE,Kolkata,2017,Diesel,Manual,First,5,3.75,2,45,tata,22.95,1248,74
5112,Hyundai i20 Magna 1.4 CRDi,Jaipur,2015,Diesel,Manual,First,5,5.5,4,55,hyundai,22.54,1396,88.73
5114,Fiat Linea Emotion,Mumbai,2011,Petrol,Manual,First,5,3,8,48,fiat,16,1368,90
5115,Maruti Swift VXI BSIII W/ ABS,Pune,2010,Petrol,Manual,First,5,2.95,9,90,maruti,16.1,1298,88.2
5116,Tata Indica V2 2001-2011 eLS,Hyderabad,2015,Diesel,Manual,First,5,2.45,4,80,tata,25,1396,69
5121,Hyundai i20 Magna,Mumbai,2010,Petrol,Manual,Second,5,2.5,9,58,hyundai,18.5,1197,80
5123,Hyundai Grand i10 Magna,Delhi,2014,Petrol,Manual,First,5,3.9,5,31,hyundai,18.9,1197,82
5126,Hyundai EON Magna Plus,Chennai,2012,Petrol,Manual,First,5,2.5,7,45,hyundai,21.1,814,55.2
5127,Nissan Micra XV CVT,Kolkata,2011,Petrol,Automatic,First,5,2.65,8,44,nissan,19.15,1198,75.94
5128,Honda Jazz 1.2 V CVT i VTEC,Kochi,2016,Petrol,Automatic,First,5,7.42,3,30,honda,19,1199,88.7
5129,Volkswagen Polo 1.2 MPI Trendline,Kochi,2016,Petrol,Manual,First,5,4.63,3,46,volkswagen,16.47,1198,74
5130,Maruti Alto LXi,Kolkata,2008,Petrol,Manual,First,5,1.09,11,42,maruti,19.7,796,46.3
5133,Tata Zest Revotron 1.2 XT,Coimbatore,2015,Petrol,Manual,First,5,5.27,4,27,tata,17.57,1193,88.7
5134,Honda Brio S Option MT,Mumbai,2012,Petrol,Manual,Second,5,2.75,7,39,honda,18.4,1198,86.8
5135,Honda Jazz VX Diesel,Chennai,2016,Diesel,Manual,First,5,7.4,3,14,honda,27.3,1498,98.6
5136,Maruti Alto K10 VXI AGS,Jaipur,2017,Petrol,Automatic,First,5,3.9,2,18,maruti,24.07,998,67.1
5137,Maruti Zen VXi - BS III,Jaipur,2000,Petrol,Manual,Second,5,0.7,19,90,maruti,17.3,993,60
5138,Hyundai i20 Sportz 1.4 CRDi,Pune,2015,Diesel,Manual,First,5,5.9,4,118,hyundai,22.54,1396,88.73
5141,Chevrolet Enjoy Petrol LS 7 Seater,Kochi,2015,Petrol,Manual,First,7,4.29,4,25,chevrolet,13.7,1399,98.82
5144,Hyundai i10 Sportz,Mumbai,2015,Petrol,Manual,First,5,3.75,4,20,hyundai,20.36,1197,78.9
5145,Hyundai Getz 1.3 GLS,Pune,2007,Petrol,Manual,Second,5,1.1,12,143,hyundai,14.2,1341,82.9
5148,Honda Jazz 1.2 SV i VTEC,Pune,2016,Petrol,Manual,First,5,5.55,3,22,honda,18.7,1199,88.7
5151,Volkswagen Polo Diesel Comfortline 1.2L,Hyderabad,2012,Diesel,Manual,First,5,3.9,7,107,volkswagen,22.07,1199,73.9
5152,Maruti Swift Dzire ZDi,Delhi,2012,Diesel,Manual,First,5,3.95,7,71,maruti,19.3,1248,73.9
5154,Maruti Celerio ZXI,Delhi,2014,Petrol,Manual,First,5,3.38,5,21,maruti,23.1,998,67.04
5156,Hyundai i20 1.2 Spotz,Delhi,2016,Petrol,Manual,First,5,5.75,3,32,hyundai,18.6,1197,81.83
5157,Renault KWID RXT,Jaipur,2016,Petrol,Manual,First,5,2.75,3,12,renault,25.17,799,53.3
5159,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2014,Diesel,Manual,First,5,7.5,5,45,ford,22.7,1498,89.84
5160,Hyundai i20 Asta 1.2,Coimbatore,2015,Petrol,Manual,First,5,6.87,4,35,hyundai,18.6,1197,81.83
5162,Nissan Sunny 2011-2014 Diesel XL,Chennai,2012,Diesel,Manual,First,5,3.5,7,150,nissan,21.64,1461,84.8
5163,Maruti Swift VDI BSIV,Hyderabad,2014,Diesel,Manual,First,5,5.85,5,89,maruti,25.2,1248,74
5164,Maruti A-Star Vxi,Hyderabad,2010,Petrol,Manual,First,5,2.5,9,68,maruti,19,998,66.1
5165,Maruti Swift ZXI,Pune,2013,Petrol,Manual,First,5,3.95,6,52,maruti,18.6,1197,85.8
5167,Maruti Ertiga ZXI,Bangalore,2014,Petrol,Manual,Second,7,6.75,5,68,maruti,16.02,1373,93.7
5168,Maruti Wagon R LXI,Jaipur,2007,Petrol,Manual,Second,5,1.5,12,71,maruti,18.9,998,67.1
5169,Volkswagen Polo Diesel Trendline 1.2L,Hyderabad,2012,Diesel,Manual,First,5,3.9,7,72,volkswagen,22.07,1199,73.9
5170,Ford Ecosport 1.5 DV5 MT Titanium Optional,Hyderabad,2014,Diesel,Manual,First,5,6.55,5,135,ford,22.7,1498,89.84
5171,Honda City i DTEC VX,Kochi,2017,Diesel,Manual,First,5,9.44,2,65,honda,25.1,1498,98.6
5174,Maruti Alto 800 2016-2019 VXI,Kolkata,2016,Petrol,Manual,First,5,3,3,4,maruti,24.7,796,47.3
5176,Hyundai EON D Lite Plus,Kochi,2016,Petrol,Manual,First,5,3.29,3,29,hyundai,21.1,814,55.2
5177,Maruti Swift Dzire VDI,Chennai,2016,Diesel,Manual,First,5,6.5,3,71,maruti,26.59,1248,74
5181,Tata Zest Revotron 1.2T XM,Kochi,2015,Petrol,Manual,First,5,4.52,4,39,tata,17.57,1193,88.7
5184,Nissan Sunny 2011-2014 XV,Chennai,2016,Petrol,Manual,First,5,7.5,3,18,nissan,16.95,1498,97.7
5192,Maruti Swift LXI BSIV,Coimbatore,2008,Petrol,Manual,First,5,3.41,11,50,maruti,20.4,1197,83.11
5193,Hyundai Grand i10 CRDi Magna,Hyderabad,2014,Diesel,Manual,First,5,4.15,5,79,hyundai,24,1120,70
5194,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2014,Diesel,Manual,Second,5,5.9,5,46,volkswagen,20.14,1498,88.8
5196,Hyundai i20 Asta 1.2,Kolkata,2015,Petrol,Manual,First,5,4.75,4,41,hyundai,18.6,1197,81.83
5197,Maruti Alto K10 VXI AGS,Chennai,2015,Petrol,Automatic,First,5,3.5,4,25,maruti,24.07,998,67.1
5198,Maruti Ertiga VDI,Pune,2014,Diesel,Manual,First,7,7.25,5,71,maruti,20.77,1248,88.76
5199,Maruti Celerio VXI AT,Mumbai,2016,Petrol,Automatic,First,5,4.35,3,7,maruti,23.1,998,67.04
5200,Renault KWID Climber 1.0 AMT,Coimbatore,2018,Petrol,Automatic,Second,5,4.99,1,38,renault,22.5,999,67
5203,Volkswagen Polo Diesel Highline 1.2L,Chennai,2017,Diesel,Manual,First,5,6.9,2,26,volkswagen,22.07,1199,73.9
5204,Ford Figo Diesel ZXI,Chennai,2011,Diesel,Manual,First,5,2.9,8,56,ford,20,1399,68
5205,Nissan Terrano XL Plus 85 PS,Kolkata,2014,Diesel,Manual,First,5,5.75,5,40,nissan,20.45,1461,83.8
5207,Renault KWID 1.0 RXT Optional AMT,Kochi,2017,Petrol,Automatic,First,5,4.41,2,53,renault,22.5,999,67
5210,Ford Figo Diesel Titanium,Chennai,2012,Diesel,Manual,First,5,2.95,7,82,ford,20,1399,68.05
5211,Mahindra Bolero ZLX,Coimbatore,2017,Diesel,Manual,First,7,8.14,2,68,mahindra,15.96,2523,62.1
5213,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,Pune,2015,Diesel,Manual,First,8,12.5,4,77,toyota,12.99,2494,100
5219,Volkswagen Polo 1.2 MPI Highline,Kolkata,2014,Petrol,Manual,First,5,4.11,5,22,volkswagen,16.47,1198,74
5220,Hyundai i20 Magna Optional 1.2,Coimbatore,2015,Petrol,Manual,First,5,5.37,4,14,hyundai,18.5,1197,82.9
5221,Maruti Ertiga ZDI,Mumbai,2013,Diesel,Manual,First,7,6.55,6,75,maruti,20.77,1248,88.8
5225,Honda Amaze VX i-DTEC,Pune,2016,Diesel,Manual,First,5,5.15,3,138,honda,25.8,1498,98.6
5230,Ford EcoSport 1.5 Diesel Trend,Kochi,2017,Diesel,Manual,First,5,7.69,2,63,ford,23,1498,98.96
5231,Hyundai i20 Asta Optional with Sunroof 1.2,Kochi,2013,Petrol,Manual,First,5,4.57,6,62,hyundai,18.5,1197,82.85
5233,Maruti Ritz VDI (ABS) BS IV,Hyderabad,2015,Diesel,Manual,First,5,4.9,4,75,maruti,23.2,1248,73.94
5234,Hyundai i10 Era 1.1,Kolkata,2008,Petrol,Manual,First,5,1.65,11,55,hyundai,19.81,1086,68.05
5235,Chevrolet Sail 1.2 LS,Mumbai,2015,Petrol,Manual,First,5,3.25,4,41,chevrolet,18.2,1199,82.4
5238,Chevrolet Sail 1.2 LS,Jaipur,2013,Petrol,Manual,First,5,3.25,6,48,chevrolet,18.2,1199,82.4
5243,Hyundai i10 Magna 1.2,Delhi,2010,Petrol,Manual,First,5,2.4,9,62,hyundai,20.36,1197,78.9
5244,Hyundai i20 1.2 Asta,Chennai,2014,Petrol,Manual,First,5,4.55,5,41,hyundai,17,1197,80
5245,Maruti Swift Dzire 1.2 Vxi BSIV,Delhi,2011,Petrol,Manual,Second,5,2.65,8,69,maruti,17.5,1197,85.8
5246,Tata Indica V2 eLX,Pune,2017,Diesel,Manual,Second,5,1.6,2,49,tata,25,1396,69
5248,Maruti Swift VDI,Ahmedabad,2013,Diesel,Manual,First,5,4.15,6,60,maruti,22.9,1248,74
5249,Ford Freestyle Titanium Plus Petrol,Jaipur,2018,Petrol,Manual,First,5,7.23,1,1,ford,19,1194,94.68
5255,Maruti Ritz ZDi,Hyderabad,2014,Diesel,Manual,First,5,4.35,5,60,maruti,23.2,1248,73.94
5256,Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,2016,Diesel,Manual,First,5,8.9,3,85,maruti,24.3,1248,88.5
5257,Hyundai Xcent 1.2 Kappa S,Kolkata,2016,Petrol,Manual,Second,5,3.5,3,146,hyundai,19.1,1197,82
5258,Honda City i DTEC V,Kolkata,2014,Diesel,Manual,First,5,6.1,5,56,honda,26,1498,98.6
5259,Renault KWID RXT,Mumbai,2016,Petrol,Manual,First,5,3.2,3,8,renault,25.17,799,53.3
5260,Toyota Etios Cross 1.4L VD,Jaipur,2014,Diesel,Manual,First,5,4.9,5,62,toyota,23.59,1364,67.06
5261,Maruti Alto K10 VXI,Kochi,2015,Petrol,Manual,First,5,3.69,4,37,maruti,24.07,998,67.1
5262,Tata Tiago 1.2 Revotron XM Option,Chennai,2016,Petrol,Manual,First,5,3.98,3,5,tata,23.84,1199,84
5263,Hyundai i20 1.4 CRDi Magna,Kolkata,2013,Diesel,Manual,First,5,2.95,6,60,hyundai,21.9,1396,90
5265,Maruti Swift VDI,Hyderabad,2015,Diesel,Manual,First,5,6.3,4,62,maruti,28.4,1248,74
5266,Volkswagen Ameo 1.2 MPI Highline,Kochi,2017,Petrol,Manual,First,5,6.69,2,14,volkswagen,17,1198,73.75
5268,Hyundai i20 Asta,Mumbai,2009,Petrol,Manual,First,5,2.65,10,28,hyundai,17,1197,80
5271,Maruti Celerio ZXI Optional AMT,Kochi,2018,Petrol,Automatic,First,5,5.63,1,12,maruti,23.1,998,67.04
5275,Maruti Celerio VXI,Kochi,2015,Petrol,Manual,First,5,4.11,4,60,maruti,23.1,998,67.04
5277,Maruti Alto 800 LXI,Jaipur,2017,Petrol,Manual,First,5,3.1,2,30,maruti,22.74,796,47.3
5279,Tata Zest Revotron 1.2T XE,Kolkata,2017,Petrol,Manual,First,5,4.8,2,65,tata,17.57,1193,88.7
5281,Maruti Ertiga ZXI,Mumbai,2012,Petrol,Manual,Second,7,5.15,7,25,maruti,17.5,1373,91.1
5283,Volkswagen Polo 1.2 MPI Highline,Mumbai,2014,Petrol,Manual,First,5,4.75,5,13,volkswagen,16.2,1199,74
5285,Maruti Celerio VXI,Hyderabad,2017,Petrol,Manual,First,5,4.9,2,17,maruti,23.1,998,67.04
5287,Honda City ZX VTEC,Jaipur,2006,Petrol,Manual,Second,5,2.4,13,100,honda,16.9,1497,100
5289,Renault Pulse Petrol RxL,Delhi,2016,Petrol,Manual,First,5,4.25,3,40,renault,18.06,1198,74.93
5290,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2016,Diesel,Manual,First,5,6.3,3,29,volkswagen,20.14,1498,88
5291,Maruti Baleno RS Petrol,Kochi,2018,Petrol,Manual,First,5,8.15,1,43,maruti,21.1,998,100
5292,Hyundai i10 Magna,Kochi,2012,Petrol,Manual,First,5,3.22,7,37,hyundai,20.36,1197,78.9
5293,Hyundai i20 1.2 Spotz,Kochi,2018,Petrol,Manual,First,5,7.65,1,48,hyundai,18.6,1197,81.83
5295,Hyundai i10 Sportz 1.2,Pune,2010,Petrol,Manual,Second,5,2.3,9,72,hyundai,20.36,1197,78.9
5297,Honda Brio V MT,Pune,2012,Petrol,Manual,First,5,3.28,7,65,honda,19.4,1198,86.8
5298,Maruti Ciaz ZXi Option,Kochi,2016,Petrol,Manual,First,5,7.09,3,25,maruti,20.73,1373,91.2
5299,Maruti Swift Dzire ZDi,Coimbatore,2013,Diesel,Manual,First,5,6.46,6,38,maruti,19.3,1248,73.9
5300,Volkswagen Polo Diesel Comfortline 1.2L,Chennai,2012,Diesel,Manual,First,5,4,7,60,volkswagen,22.07,1199,73.9
5303,Ford Figo 1.5D Trend MT,Kolkata,2015,Diesel,Manual,First,5,4.8,4,4,ford,25.83,1498,99
5306,Maruti Wagon R LX BSIII,Mumbai,2007,Petrol,Manual,Second,5,1.1,12,50,maruti,17.3,1061,64
5307,Maruti Baleno Zeta 1.2,Delhi,2018,Petrol,Manual,First,5,6.6,1,13,maruti,21.4,1197,83.1
5308,Maruti Dzire VXI,Pune,2013,Petrol,Manual,First,5,4.5,6,74,maruti,22,1197,81.8
5309,Chevrolet Aveo U-VA 1.2 LT,Pune,2009,Petrol,Manual,Second,5,1,10,75,chevrolet,14.7,1150,76
5310,Volkswagen Polo 1.5 TDI Highline,Chennai,2017,Diesel,Manual,First,5,6.9,2,25,volkswagen,20.14,1498,88
5314,Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2018,Diesel,Manual,First,5,6.28,1,32,hyundai,24,1186,73.97
5316,Tata Bolt Quadrajet XE,Hyderabad,2016,Diesel,Manual,First,5,3.7,3,100,tata,22.95,1248,74
5317,Hyundai EON Era Plus,Kochi,2015,Petrol,Manual,First,5,3.45,4,43,hyundai,21.1,814,55.2
5320,Volkswagen Polo 1.2 MPI Highline,Mumbai,2016,Petrol,Manual,First,5,6.15,3,7,volkswagen,16.2,1199,74
5321,Maruti Eeco 7 Seater Standard,Mumbai,2014,Petrol,Manual,First,7,2.9,5,34,maruti,15.1,1196,73
5322,Hyundai Grand i10 CRDi Sportz,Ahmedabad,2016,Diesel,Manual,First,5,5.5,3,30,hyundai,24,1120,70
5324,Hyundai Grand i10 1.2 CRDi Sportz,Delhi,2015,Diesel,Manual,First,5,4.25,4,59,hyundai,24,1186,73.97
5325,Maruti Swift VDI,Kochi,2016,Diesel,Manual,First,5,5.48,3,65,maruti,22.9,1248,74
5326,Hyundai i20 1.2 Asta Option,Bangalore,2016,Petrol,Manual,First,5,7.25,3,19,hyundai,18.6,1197,81.83
5327,Maruti Swift Dzire VXi,Hyderabad,2012,Petrol,Manual,First,5,3,7,50,maruti,17.5,1298,85.8
5329,Honda City ZX GXi,Mumbai,2007,Petrol,Manual,Second,5,1.49,12,75,honda,17.7,1497,78
5330,Hyundai i10 Sportz 1.2 AT,Pune,2013,Petrol,Automatic,First,5,3.65,6,54,hyundai,16.95,1197,78.9
5331,Ford Ecosport Signature Edition Diesel,Ahmedabad,2018,Diesel,Manual,First,5,10.9,1,13,ford,23,1498,98.96
5332,Maruti Celerio ZXI MT,Bangalore,2015,Petrol,Manual,First,5,4.3,4,48,maruti,23.1,998,67.04
5333,Maruti Ertiga VDI,Pune,2012,Diesel,Manual,Second,7,6.11,7,63,maruti,20.77,1248,88.76
5336,Maruti Swift Dzire VXI,Bangalore,2012,Petrol,Manual,First,5,4.69,7,69,maruti,19.1,1197,85.8
5337,Maruti Ritz LXi,Kochi,2011,Petrol,Manual,First,5,3.19,8,33,maruti,18.5,1197,85.8
5338,Hyundai i20 Sportz AT 1.4,Pune,2012,Petrol,Automatic,Second,5,3.75,7,55,hyundai,15,1396,98.6
5339,Hyundai i20 Active SX Dual Tone Petrol,Pune,2019,Petrol,Manual,First,5,8.6,0,1,hyundai,17.19,1197,81.86
5342,Honda Amaze VX i-VTEC,Coimbatore,2019,Petrol,Manual,First,5,9.31,0,16,honda,17.8,1198,86.7
5344,Hyundai i20 Magna 1.2,Bangalore,2015,Petrol,Manual,First,5,5.5,4,53,hyundai,18.6,1197,81.83
5347,Maruti Alto 800 2016-2019 LXI,Mumbai,2018,Petrol,Manual,First,5,3.35,1,11,maruti,24.7,796,47.3
5349,Hyundai i10 Magna,Delhi,2013,Petrol,Manual,First,5,2.95,6,63,hyundai,20.36,1197,78.9
5351,Volkswagen Polo Petrol Highline 1.2L,Pune,2010,Petrol,Manual,Third,5,2.44,9,79,volkswagen,16.47,1198,73.9
5352,Maruti Ciaz VXi Plus,Mumbai,2015,Petrol,Manual,First,5,5.85,4,41,maruti,20.73,1373,91.1
5354,Hyundai Xcent 1.1 CRDi Base,Pune,2016,Diesel,Manual,First,5,3.8,3,76,hyundai,24.4,1120,71
5356,Honda City ZX GXi,Kolkata,2008,Petrol,Manual,First,5,2.7,11,69,honda,17.7,1497,78
5357,Mahindra Bolero ZLX,Jaipur,2016,Diesel,Manual,First,7,7.21,3,65,mahindra,15.96,2523,62.1
